GEO_ID,Name,Median_Household_Income,Margin_Of_Error
1500000US060855068041,Block Group 1; Census Tract 5068.04; Santa Clara County; California,151875,33806
1500000US060855068042,Block Group 2; Census Tract 5068.04; Santa Clara County; California,203750,101102
1500000US060855068043,Block Group 3; Census Tract 5068.04; Santa Clara County; California,"250,000+",***
1500000US060855068044,Block Group 4; Census Tract 5068.04; Santa Clara County; California,236250,43285
1500000US060855069001,Block Group 1; Census Tract 5069; Santa Clara County; California,213942,25892
1500000US060855069002,Block Group 2; Census Tract 5069; Santa Clara County; California,212542,132633
1500000US060855069003,Block Group 3; Census Tract 5069; Santa Clara County; California,"250,000+",***
1500000US060855069004,Block Group 4; Census Tract 5069; Santa Clara County; California,"250,000+",***
1500000US060855070021,Block Group 1; Census Tract 5070.02; Santa Clara County; California,"250,000+",***
1500000US060855070022,Block Group 2; Census Tract 5070.02; Santa Clara County; California,"250,000+",***
1500000US060855070031,Block Group 1; Census Tract 5070.03; Santa Clara County; California,"250,000+",***
1500000US060855070032,Block Group 2; Census Tract 5070.03; Santa Clara County; California,202102,95489
1500000US060855070041,Block Group 1; Census Tract 5070.04; Santa Clara County; California,153152,44372
1500000US060855070042,Block Group 2; Census Tract 5070.04; Santa Clara County; California,249101,31299
1500000US060855070043,Block Group 3; Census Tract 5070.04; Santa Clara County; California,133598,62890
1500000US060855071001,Block Group 1; Census Tract 5071; Santa Clara County; California,198750,126420
1500000US060855071002,Block Group 2; Census Tract 5071; Santa Clara County; California,161607,48917
1500000US060855072031,Block Group 1; Census Tract 5072.03; Santa Clara County; California,171250,34486
1500000US060855072032,Block Group 2; Census Tract 5072.03; Santa Clara County; California,"250,000+",***
1500000US060855072051,Block Group 1; Census Tract 5072.05; Santa Clara County; California,222050,70038
1500000US060855072052,Block Group 2; Census Tract 5072.05; Santa Clara County; California,203125,70672
1500000US060855072053,Block Group 3; Census Tract 5072.05; Santa Clara County; California,236087,50323
1500000US060855072054,Block Group 4; Census Tract 5072.05; Santa Clara County; California,"250,000+",***
1500000US060855072061,Block Group 1; Census Tract 5072.06; Santa Clara County; California,"250,000+",***
1500000US060855072062,Block Group 2; Census Tract 5072.06; Santa Clara County; California,"250,000+",***
1500000US060855073011,Block Group 1; Census Tract 5073.01; Santa Clara County; California,"250,000+",***
1500000US060855073012,Block Group 2; Census Tract 5073.01; Santa Clara County; California,235683,102690
1500000US060855073013,Block Group 3; Census Tract 5073.01; Santa Clara County; California,164728,88303
1500000US060855073014,Block Group 4; Census Tract 5073.01; Santa Clara County; California,"250,000+",***
1500000US060855073015,Block Group 5; Census Tract 5073.01; Santa Clara County; California,236929,46191
1500000US060855073016,Block Group 6; Census Tract 5073.01; Santa Clara County; California,248688,152055
1500000US060855073021,Block Group 1; Census Tract 5073.02; Santa Clara County; California,247000,48515
1500000US060855073022,Block Group 2; Census Tract 5073.02; Santa Clara County; California,"250,000+",***
1500000US060855074011,Block Group 1; Census Tract 5074.01; Santa Clara County; California,213750,76568
1500000US060855074012,Block Group 2; Census Tract 5074.01; Santa Clara County; California,"250,000+",***
1500000US060855074013,Block Group 3; Census Tract 5074.01; Santa Clara County; California,177500,93382
1500000US060855074014,Block Group 4; Census Tract 5074.01; Santa Clara County; California,"250,000+",***
1500000US060855074015,Block Group 5; Census Tract 5074.01; Santa Clara County; California,"250,000+",***
1500000US060855074021,Block Group 1; Census Tract 5074.02; Santa Clara County; California,236683,41976
1500000US060855074022,Block Group 2; Census Tract 5074.02; Santa Clara County; California,"250,000+",***
1500000US060855074023,Block Group 3; Census Tract 5074.02; Santa Clara County; California,184583,92224
1500000US060855075001,Block Group 1; Census Tract 5075; Santa Clara County; California,"250,000+",***
1500000US060855075002,Block Group 2; Census Tract 5075; Santa Clara County; California,220769,94904
1500000US060855075003,Block Group 3; Census Tract 5075; Santa Clara County; California,"250,000+",***
1500000US060855075004,Block Group 4; Census Tract 5075; Santa Clara County; California,163088,82719
1500000US060855076001,Block Group 1; Census Tract 5076; Santa Clara County; California,209706,103645
1500000US060855076002,Block Group 2; Census Tract 5076; Santa Clara County; California,175600,91550
1500000US060855076003,Block Group 3; Census Tract 5076; Santa Clara County; California,"250,000+",***
1500000US060855076004,Block Group 4; Census Tract 5076; Santa Clara County; California,"250,000+",***
1500000US060855077011,Block Group 1; Census Tract 5077.01; Santa Clara County; California,218750,170428
1500000US060855077012,Block Group 2; Census Tract 5077.01; Santa Clara County; California,"250,000+",***
1500000US060855077013,Block Group 3; Census Tract 5077.01; Santa Clara County; California,139500,26656
1500000US060855077021,Block Group 1; Census Tract 5077.02; Santa Clara County; California,"250,000+",***
1500000US060855077022,Block Group 2; Census Tract 5077.02; Santa Clara County; California,217303,83311
1500000US060855077023,Block Group 3; Census Tract 5077.02; Santa Clara County; California,"250,000+",***
1500000US060855077041,Block Group 1; Census Tract 5077.04; Santa Clara County; California,236917,64834
1500000US060855077042,Block Group 2; Census Tract 5077.04; Santa Clara County; California,140774,53534
1500000US060855077051,Block Group 1; Census Tract 5077.05; Santa Clara County; California,235625,89404
1500000US060855077052,Block Group 2; Census Tract 5077.05; Santa Clara County; California,"250,000+",***
1500000US060855077053,Block Group 3; Census Tract 5077.05; Santa Clara County; California,"250,000+",***
1500000US060855078051,Block Group 1; Census Tract 5078.05; Santa Clara County; California,177132,16232
1500000US060855078052,Block Group 2; Census Tract 5078.05; Santa Clara County; California,192614,60307
1500000US060855078053,Block Group 3; Census Tract 5078.05; Santa Clara County; California,240938,37805
1500000US060855078054,Block Group 4; Census Tract 5078.05; Santa Clara County; California,"250,000+",***
1500000US060855078061,Block Group 1; Census Tract 5078.06; Santa Clara County; California,"250,000+",***
1500000US060855078062,Block Group 2; Census Tract 5078.06; Santa Clara County; California,197459,9731
1500000US060855078063,Block Group 3; Census Tract 5078.06; Santa Clara County; California,177321,51799
1500000US060855078064,Block Group 4; Census Tract 5078.06; Santa Clara County; California,185313,97782
1500000US060855078071,Block Group 1; Census Tract 5078.07; Santa Clara County; California,"250,000+",***
1500000US060855078072,Block Group 2; Census Tract 5078.07; Santa Clara County; California,234063,71674
1500000US060855078081,Block Group 1; Census Tract 5078.08; Santa Clara County; California,"250,000+",***
1500000US060855078082,Block Group 2; Census Tract 5078.08; Santa Clara County; California,248156,48453
1500000US060855078083,Block Group 3; Census Tract 5078.08; Santa Clara County; California,"250,000+",***
1500000US060855078084,Block Group 4; Census Tract 5078.08; Santa Clara County; California,230469,52550
1500000US060855079031,Block Group 1; Census Tract 5079.03; Santa Clara County; California,202188,44668
1500000US060855079032,Block Group 2; Census Tract 5079.03; Santa Clara County; California,"250,000+",***
1500000US060855079033,Block Group 3; Census Tract 5079.03; Santa Clara County; California,158569,39883
1500000US060855079041,Block Group 1; Census Tract 5079.04; Santa Clara County; California,"250,000+",***
1500000US060855079042,Block Group 2; Census Tract 5079.04; Santa Clara County; California,"250,000+",***
1500000US060855079051,Block Group 1; Census Tract 5079.05; Santa Clara County; California,83063,44745
1500000US060855079052,Block Group 2; Census Tract 5079.05; Santa Clara County; California,198846,124198
1500000US060855079053,Block Group 3; Census Tract 5079.05; Santa Clara County; California,190556,53398
1500000US060855079061,Block Group 1; Census Tract 5079.06; Santa Clara County; California,"250,000+",***
1500000US060855079062,Block Group 2; Census Tract 5079.06; Santa Clara County; California,236500,60330
1500000US060855079063,Block Group 3; Census Tract 5079.06; Santa Clara County; California,"250,000+",***
1500000US060855079064,Block Group 4; Census Tract 5079.06; Santa Clara County; California,"250,000+",***
1500000US060855080031,Block Group 1; Census Tract 5080.03; Santa Clara County; California,179336,30143
1500000US060855080032,Block Group 2; Census Tract 5080.03; Santa Clara County; California,232222,96553
1500000US060855080041,Block Group 1; Census Tract 5080.04; Santa Clara County; California,233083,104791
1500000US060855080042,Block Group 2; Census Tract 5080.04; Santa Clara County; California,"250,000+",***
1500000US060855080043,Block Group 3; Census Tract 5080.04; Santa Clara County; California,170458,44293
1500000US060855080051,Block Group 1; Census Tract 5080.05; Santa Clara County; California,134464,52542
1500000US060855080052,Block Group 2; Census Tract 5080.05; Santa Clara County; California,217647,71257
1500000US060855080053,Block Group 3; Census Tract 5080.05; Santa Clara County; California,"250,000+",***
1500000US060855080061,Block Group 1; Census Tract 5080.06; Santa Clara County; California,204167,75371
1500000US060855080062,Block Group 2; Census Tract 5080.06; Santa Clara County; California,"250,000+",***
1500000US060855081011,Block Group 1; Census Tract 5081.01; Santa Clara County; California,"250,000+",***
1500000US060855081012,Block Group 2; Census Tract 5081.01; Santa Clara County; California,"250,000+",***
1500000US060855081013,Block Group 3; Census Tract 5081.01; Santa Clara County; California,203159,42683
1500000US060855081021,Block Group 1; Census Tract 5081.02; Santa Clara County; California,231944,41941
1500000US060855081022,Block Group 2; Census Tract 5081.02; Santa Clara County; California,207411,40226
1500000US060855082031,Block Group 1; Census Tract 5082.03; Santa Clara County; California,"250,000+",***
1500000US060855082032,Block Group 2; Census Tract 5082.03; Santa Clara County; California,"250,000+",***
1500000US060855082033,Block Group 3; Census Tract 5082.03; Santa Clara County; California,"250,000+",***
1500000US060855082041,Block Group 1; Census Tract 5082.04; Santa Clara County; California,187875,86201
1500000US060855082042,Block Group 2; Census Tract 5082.04; Santa Clara County; California,241857,42436
1500000US060855082043,Block Group 3; Census Tract 5082.04; Santa Clara County; California,"250,000+",***
1500000US060855082051,Block Group 1; Census Tract 5082.05; Santa Clara County; California,176250,81286
1500000US060855082052,Block Group 2; Census Tract 5082.05; Santa Clara County; California,213839,28803
1500000US060855082061,Block Group 1; Census Tract 5082.06; Santa Clara County; California,"250,000+",***
1500000US060855082062,Block Group 2; Census Tract 5082.06; Santa Clara County; California,238200,74997
1500000US060855082063,Block Group 3; Census Tract 5082.06; Santa Clara County; California,174083,140675
1500000US060855083011,Block Group 1; Census Tract 5083.01; Santa Clara County; California,"250,000+",***
1500000US060855083012,Block Group 2; Census Tract 5083.01; Santa Clara County; California,247656,43985
1500000US060855083013,Block Group 3; Census Tract 5083.01; Santa Clara County; California,241563,60340
1500000US060855083031,Block Group 1; Census Tract 5083.03; Santa Clara County; California,224375,51562
1500000US060855083032,Block Group 2; Census Tract 5083.03; Santa Clara County; California,213971,17843
1500000US060855083051,Block Group 1; Census Tract 5083.05; Santa Clara County; California,135156,45609
1500000US060855083052,Block Group 2; Census Tract 5083.05; Santa Clara County; California,169565,54853
1500000US060855083053,Block Group 3; Census Tract 5083.05; Santa Clara County; California,89916,34614
1500000US060855083061,Block Group 1; Census Tract 5083.06; Santa Clara County; California,164181,158669
1500000US060855083062,Block Group 2; Census Tract 5083.06; Santa Clara County; California,"250,000+",***
1500000US060855084011,Block Group 1; Census Tract 5084.01; Santa Clara County; California,"250,000+",***
1500000US060855084012,Block Group 2; Census Tract 5084.01; Santa Clara County; California,224527,20217
1500000US060855084013,Block Group 3; Census Tract 5084.01; Santa Clara County; California,154341,73222
1500000US060855084014,Block Group 4; Census Tract 5084.01; Santa Clara County; California,208523,143031
1500000US060855084015,Block Group 5; Census Tract 5084.01; Santa Clara County; California,-,**
1500000US060855084016,Block Group 6; Census Tract 5084.01; Santa Clara County; California,213813,39958
1500000US060855084031,Block Group 1; Census Tract 5084.03; Santa Clara County; California,192969,28570
1500000US060855084032,Block Group 2; Census Tract 5084.03; Santa Clara County; California,"250,000+",***
1500000US060855084033,Block Group 3; Census Tract 5084.03; Santa Clara County; California,248611,65305
1500000US060855084041,Block Group 1; Census Tract 5084.04; Santa Clara County; California,92313,45503
1500000US060855084042,Block Group 2; Census Tract 5084.04; Santa Clara County; California,"250,000+",***
1500000US060855084043,Block Group 3; Census Tract 5084.04; Santa Clara County; California,221563,67385
1500000US060855084044,Block Group 4; Census Tract 5084.04; Santa Clara County; California,168162,42345
1500000US060855085031,Block Group 1; Census Tract 5085.03; Santa Clara County; California,169482,101964
1500000US060855085032,Block Group 2; Census Tract 5085.03; Santa Clara County; California,189044,31863
1500000US060855085033,Block Group 3; Census Tract 5085.03; Santa Clara County; California,128831,60714
1500000US060855085034,Block Group 4; Census Tract 5085.03; Santa Clara County; California,163472,36499
1500000US060855085051,Block Group 1; Census Tract 5085.05; Santa Clara County; California,"250,000+",***
1500000US060855085052,Block Group 2; Census Tract 5085.05; Santa Clara County; California,207361,103230
1500000US060855085053,Block Group 3; Census Tract 5085.05; Santa Clara County; California,189053,53036
1500000US060855085054,Block Group 4; Census Tract 5085.05; Santa Clara County; California,142833,85939
1500000US060855085071,Block Group 1; Census Tract 5085.07; Santa Clara County; California,"250,000+",***
1500000US060855085072,Block Group 2; Census Tract 5085.07; Santa Clara County; California,154219,52514
1500000US060855085081,Block Group 1; Census Tract 5085.08; Santa Clara County; California,242188,103639
1500000US060855085082,Block Group 2; Census Tract 5085.08; Santa Clara County; California,205625,63179
1500000US060855085083,Block Group 3; Census Tract 5085.08; Santa Clara County; California,103879,16011
1500000US060855085084,Block Group 4; Census Tract 5085.08; Santa Clara County; California,"250,000+",***
1500000US060855085091,Block Group 1; Census Tract 5085.09; Santa Clara County; California,156292,41603
1500000US060855085092,Block Group 2; Census Tract 5085.09; Santa Clara County; California,187807,49780
1500000US060855085093,Block Group 3; Census Tract 5085.09; Santa Clara County; California,-,**
1500000US060855085094,Block Group 4; Census Tract 5085.09; Santa Clara County; California,83365,67508
1500000US060855085101,Block Group 1; Census Tract 5085.10; Santa Clara County; California,108828,59168
1500000US060855085102,Block Group 2; Census Tract 5085.10; Santa Clara County; California,143000,46704
1500000US060855086011,Block Group 1; Census Tract 5086.01; Santa Clara County; California,187917,137819
1500000US060855086012,Block Group 2; Census Tract 5086.01; Santa Clara County; California,"250,000+",***
1500000US060855086013,Block Group 3; Census Tract 5086.01; Santa Clara County; California,175000,39394
1500000US060855086021,Block Group 1; Census Tract 5086.02; Santa Clara County; California,164464,90059
1500000US060855086022,Block Group 2; Census Tract 5086.02; Santa Clara County; California,132406,75887
1500000US060855086023,Block Group 3; Census Tract 5086.02; Santa Clara County; California,193669,57719
1500000US060855086024,Block Group 4; Census Tract 5086.02; Santa Clara County; California,149028,55060
1500000US060855087051,Block Group 1; Census Tract 5087.05; Santa Clara County; California,201136,25588
1500000US060855087052,Block Group 2; Census Tract 5087.05; Santa Clara County; California,209018,78346
1500000US060855087053,Block Group 3; Census Tract 5087.05; Santa Clara County; California,166125,69179
1500000US060855087061,Block Group 1; Census Tract 5087.06; Santa Clara County; California,191827,53465
1500000US060855087062,Block Group 2; Census Tract 5087.06; Santa Clara County; California,149255,65693
1500000US060855087063,Block Group 3; Census Tract 5087.06; Santa Clara County; California,"250,000+",***
1500000US060855087071,Block Group 1; Census Tract 5087.07; Santa Clara County; California,180500,38267
1500000US060855087072,Block Group 2; Census Tract 5087.07; Santa Clara County; California,193889,78395
1500000US060855087081,Block Group 1; Census Tract 5087.08; Santa Clara County; California,"250,000+",***
1500000US060855088001,Block Group 1; Census Tract 5088; Santa Clara County; California,161750,50784
1500000US060855088002,Block Group 2; Census Tract 5088; Santa Clara County; California,135313,37237
1500000US060855089001,Block Group 1; Census Tract 5089; Santa Clara County; California,159250,55460
1500000US060855089002,Block Group 2; Census Tract 5089; Santa Clara County; California,191660,31393
1500000US060855089003,Block Group 3; Census Tract 5089; Santa Clara County; California,185417,54277
1500000US060855089004,Block Group 4; Census Tract 5089; Santa Clara County; California,75682,30059
1500000US060855090011,Block Group 1; Census Tract 5090.01; Santa Clara County; California,175859,116514
1500000US060855090012,Block Group 2; Census Tract 5090.01; Santa Clara County; California,102829,30565
1500000US060855090021,Block Group 1; Census Tract 5090.02; Santa Clara County; California,179632,49817
1500000US060855090022,Block Group 2; Census Tract 5090.02; Santa Clara County; California,113864,29902
1500000US060855091021,Block Group 1; Census Tract 5091.02; Santa Clara County; California,197965,33640
1500000US060855091022,Block Group 2; Census Tract 5091.02; Santa Clara County; California,198047,52668
1500000US060855091023,Block Group 3; Census Tract 5091.02; Santa Clara County; California,213929,63055
1500000US060855091061,Block Group 1; Census Tract 5091.06; Santa Clara County; California,150729,64505
1500000US060855091062,Block Group 2; Census Tract 5091.06; Santa Clara County; California,189226,124423
1500000US060855091063,Block Group 3; Census Tract 5091.06; Santa Clara County; California,138409,52334
1500000US060855091071,Block Group 1; Census Tract 5091.07; Santa Clara County; California,87308,35764
1500000US060855091072,Block Group 2; Census Tract 5091.07; Santa Clara County; California,208177,105107
1500000US060855091073,Block Group 3; Census Tract 5091.07; Santa Clara County; California,228264,38768
1500000US060855091081,Block Group 1; Census Tract 5091.08; Santa Clara County; California,122083,103705
1500000US060855091082,Block Group 2; Census Tract 5091.08; Santa Clara County; California,193143,50758
1500000US060855091083,Block Group 3; Census Tract 5091.08; Santa Clara County; California,228625,91438
1500000US060855091084,Block Group 4; Census Tract 5091.08; Santa Clara County; California,149647,81773
1500000US060855091091,Block Group 1; Census Tract 5091.09; Santa Clara County; California,"250,000+",***
1500000US060855091092,Block Group 2; Census Tract 5091.09; Santa Clara County; California,126667,110707
1500000US060855091093,Block Group 3; Census Tract 5091.09; Santa Clara County; California,196210,57452
1500000US060855091101,Block Group 1; Census Tract 5091.10; Santa Clara County; California,174931,55406
1500000US060855091102,Block Group 2; Census Tract 5091.10; Santa Clara County; California,212132,58933
1500000US060855091111,Block Group 1; Census Tract 5091.11; Santa Clara County; California,109472,85565
1500000US060855091112,Block Group 2; Census Tract 5091.11; Santa Clara County; California,121053,55965
1500000US060855092011,Block Group 1; Census Tract 5092.01; Santa Clara County; California,186667,46889
1500000US060855092012,Block Group 2; Census Tract 5092.01; Santa Clara County; California,159375,141644
1500000US060855092013,Block Group 3; Census Tract 5092.01; Santa Clara County; California,164393,42807
1500000US060855092014,Block Group 4; Census Tract 5092.01; Santa Clara County; California,150568,80656
1500000US060855092021,Block Group 1; Census Tract 5092.02; Santa Clara County; California,153646,86785
1500000US060855092022,Block Group 2; Census Tract 5092.02; Santa Clara County; California,163750,131707
1500000US060855092023,Block Group 3; Census Tract 5092.02; Santa Clara County; California,235978,38569
1500000US060855092024,Block Group 4; Census Tract 5092.02; Santa Clara County; California,224420,97284
1500000US060855093021,Block Group 1; Census Tract 5093.02; Santa Clara County; California,"250,000+",***
1500000US060855093022,Block Group 2; Census Tract 5093.02; Santa Clara County; California,149688,86349
1500000US060855093031,Block Group 1; Census Tract 5093.03; Santa Clara County; California,"250,000+",***
1500000US060855093032,Block Group 2; Census Tract 5093.03; Santa Clara County; California,140536,103350
1500000US060855093033,Block Group 3; Census Tract 5093.03; Santa Clara County; California,185962,77398
1500000US060855093034,Block Group 4; Census Tract 5093.03; Santa Clara County; California,-,**
1500000US060855093041,Block Group 1; Census Tract 5093.04; Santa Clara County; California,134127,35122
1500000US060855093042,Block Group 2; Census Tract 5093.04; Santa Clara County; California,"250,000+",***
1500000US060855094011,Block Group 1; Census Tract 5094.01; Santa Clara County; California,109474,48104
1500000US060855094012,Block Group 2; Census Tract 5094.01; Santa Clara County; California,204844,45313
1500000US060855094013,Block Group 3; Census Tract 5094.01; Santa Clara County; California,154395,27062
1500000US060855094031,Block Group 1; Census Tract 5094.03; Santa Clara County; California,183417,61088
1500000US060855094032,Block Group 2; Census Tract 5094.03; Santa Clara County; California,224844,93257
1500000US060855094033,Block Group 3; Census Tract 5094.03; Santa Clara County; California,133333,122547
1500000US060855094041,Block Group 1; Census Tract 5094.04; Santa Clara County; California,241842,65650
1500000US060855094042,Block Group 2; Census Tract 5094.04; Santa Clara County; California,"250,000+",***
1500000US060855094043,Block Group 3; Census Tract 5094.04; Santa Clara County; California,133333,64293
1500000US060855094044,Block Group 4; Census Tract 5094.04; Santa Clara County; California,173589,51119
1500000US060855095001,Block Group 1; Census Tract 5095; Santa Clara County; California,99395,32176
1500000US060855095002,Block Group 2; Census Tract 5095; Santa Clara County; California,151955,43143
1500000US060855095003,Block Group 3; Census Tract 5095; Santa Clara County; California,187649,36321
1500000US060855096001,Block Group 1; Census Tract 5096; Santa Clara County; California,233125,53557
1500000US060855096002,Block Group 2; Census Tract 5096; Santa Clara County; California,120714,76023
1500000US060855096003,Block Group 3; Census Tract 5096; Santa Clara County; California,207841,51901
1500000US060855097001,Block Group 1; Census Tract 5097; Santa Clara County; California,224442,47059
1500000US060855097002,Block Group 2; Census Tract 5097; Santa Clara County; California,200494,58822
1500000US060855097003,Block Group 3; Census Tract 5097; Santa Clara County; California,174659,107517
1500000US060855098011,Block Group 1; Census Tract 5098.01; Santa Clara County; California,102134,42437
1500000US060855098012,Block Group 2; Census Tract 5098.01; Santa Clara County; California,200398,157362
1500000US060855098013,Block Group 3; Census Tract 5098.01; Santa Clara County; California,235775,41942
1500000US060855098014,Block Group 4; Census Tract 5098.01; Santa Clara County; California,195993,92903
1500000US060855098021,Block Group 1; Census Tract 5098.02; Santa Clara County; California,171250,60756
1500000US060855098022,Block Group 2; Census Tract 5098.02; Santa Clara County; California,"250,000+",***
1500000US060855099011,Block Group 1; Census Tract 5099.01; Santa Clara County; California,"250,000+",***
1500000US060855099012,Block Group 2; Census Tract 5099.01; Santa Clara County; California,"250,000+",***
1500000US060855099021,Block Group 1; Census Tract 5099.02; Santa Clara County; California,152424,25920
1500000US060855099022,Block Group 2; Census Tract 5099.02; Santa Clara County; California,"250,000+",***
1500000US060855099023,Block Group 3; Census Tract 5099.02; Santa Clara County; California,"250,000+",***
1500000US060855100011,Block Group 1; Census Tract 5100.01; Santa Clara County; California,144323,73650
1500000US060855100012,Block Group 2; Census Tract 5100.01; Santa Clara County; California,"250,000+",***
1500000US060855100013,Block Group 3; Census Tract 5100.01; Santa Clara County; California,"250,000+",***
1500000US060855100014,Block Group 4; Census Tract 5100.01; Santa Clara County; California,"250,000+",***
1500000US060855100015,Block Group 5; Census Tract 5100.01; Santa Clara County; California,"250,000+",***
1500000US060855100016,Block Group 6; Census Tract 5100.01; Santa Clara County; California,"250,000+",***
1500000US060855100021,Block Group 1; Census Tract 5100.02; Santa Clara County; California,"250,000+",***
1500000US060855100022,Block Group 2; Census Tract 5100.02; Santa Clara County; California,"250,000+",***
1500000US060855100023,Block Group 3; Census Tract 5100.02; Santa Clara County; California,249760,23004
1500000US060855101001,Block Group 1; Census Tract 5101; Santa Clara County; California,236250,59157
1500000US060855101002,Block Group 2; Census Tract 5101; Santa Clara County; California,"250,000+",***
1500000US060855102001,Block Group 1; Census Tract 5102; Santa Clara County; California,246382,71952
1500000US060855102002,Block Group 2; Census Tract 5102; Santa Clara County; California,"250,000+",***
1500000US060855102003,Block Group 3; Census Tract 5102; Santa Clara County; California,"250,000+",***
1500000US060855103001,Block Group 1; Census Tract 5103; Santa Clara County; California,"250,000+",***
1500000US060855103002,Block Group 2; Census Tract 5103; Santa Clara County; California,"250,000+",***
1500000US060855103003,Block Group 3; Census Tract 5103; Santa Clara County; California,227604,43067
1500000US060855104001,Block Group 1; Census Tract 5104; Santa Clara County; California,"250,000+",***
1500000US060855104002,Block Group 2; Census Tract 5104; Santa Clara County; California,205833,145257
1500000US060855104003,Block Group 3; Census Tract 5104; Santa Clara County; California,"250,000+",***
1500000US060855105001,Block Group 1; Census Tract 5105; Santa Clara County; California,"250,000+",***
1500000US060855105002,Block Group 2; Census Tract 5105; Santa Clara County; California,-,**
1500000US060855105003,Block Group 3; Census Tract 5105; Santa Clara County; California,"250,000+",***
1500000US060855106001,Block Group 1; Census Tract 5106; Santa Clara County; California,188182,187682
1500000US060855106002,Block Group 2; Census Tract 5106; Santa Clara County; California,149432,120545
1500000US060855106003,Block Group 3; Census Tract 5106; Santa Clara County; California,170000,110923
1500000US060855106004,Block Group 4; Census Tract 5106; Santa Clara County; California,148231,42358
1500000US060855107001,Block Group 1; Census Tract 5107; Santa Clara County; California,239205,83960
1500000US060855107002,Block Group 2; Census Tract 5107; Santa Clara County; California,141917,132466
1500000US060855107003,Block Group 3; Census Tract 5107; Santa Clara County; California,185156,53080
1500000US060855108011,Block Group 1; Census Tract 5108.01; Santa Clara County; California,"250,000+",***
1500000US060855108012,Block Group 2; Census Tract 5108.01; Santa Clara County; California,"250,000+",***
1500000US060855108013,Block Group 3; Census Tract 5108.01; Santa Clara County; California,181932,35323
1500000US060855108014,Block Group 4; Census Tract 5108.01; Santa Clara County; California,223565,45470
1500000US060855108021,Block Group 1; Census Tract 5108.02; Santa Clara County; California,236250,67079
1500000US060855108022,Block Group 2; Census Tract 5108.02; Santa Clara County; California,"250,000+",***
1500000US060855108031,Block Group 1; Census Tract 5108.03; Santa Clara County; California,"250,000+",***
1500000US060855108032,Block Group 2; Census Tract 5108.03; Santa Clara County; California,"250,000+",***
1500000US060855109001,Block Group 1; Census Tract 5109; Santa Clara County; California,164125,37982
1500000US060855109002,Block Group 2; Census Tract 5109; Santa Clara County; California,176154,53228
1500000US060855109003,Block Group 3; Census Tract 5109; Santa Clara County; California,187899,96927
1500000US060855110001,Block Group 1; Census Tract 5110; Santa Clara County; California,"250,000+",***
1500000US060855110002,Block Group 2; Census Tract 5110; Santa Clara County; California,191875,23034
1500000US060855110003,Block Group 3; Census Tract 5110; Santa Clara County; California,"250,000+",***
1500000US060855110004,Block Group 4; Census Tract 5110; Santa Clara County; California,"250,000+",***
1500000US060855110005,Block Group 5; Census Tract 5110; Santa Clara County; California,"250,000+",***
1500000US060855111001,Block Group 1; Census Tract 5111; Santa Clara County; California,243750,70427
1500000US060855111002,Block Group 2; Census Tract 5111; Santa Clara County; California,"250,000+",***
1500000US060855111003,Block Group 3; Census Tract 5111; Santa Clara County; California,168750,110576
1500000US060855111004,Block Group 4; Census Tract 5111; Santa Clara County; California,"250,000+",***
1500000US060855112001,Block Group 1; Census Tract 5112; Santa Clara County; California,237443,69484
1500000US060855112002,Block Group 2; Census Tract 5112; Santa Clara County; California,"250,000+",***
1500000US060855112003,Block Group 3; Census Tract 5112; Santa Clara County; California,"250,000+",***
1500000US060855112004,Block Group 4; Census Tract 5112; Santa Clara County; California,"250,000+",***
1500000US060855113011,Block Group 1; Census Tract 5113.01; Santa Clara County; California,"250,000+",***
1500000US060855113012,Block Group 2; Census Tract 5113.01; Santa Clara County; California,"250,000+",***
1500000US060855113013,Block Group 3; Census Tract 5113.01; Santa Clara County; California,138750,88791
1500000US060855113021,Block Group 1; Census Tract 5113.02; Santa Clara County; California,28780,15508
1500000US060855113022,Block Group 2; Census Tract 5113.02; Santa Clara County; California,"250,000+",***
1500000US060855113023,Block Group 3; Census Tract 5113.02; Santa Clara County; California,113987,58773
1500000US060855113024,Block Group 4; Census Tract 5113.02; Santa Clara County; California,-,**
1500000US060855114001,Block Group 1; Census Tract 5114; Santa Clara County; California,"250,000+",***
1500000US060855114002,Block Group 2; Census Tract 5114; Santa Clara County; California,"250,000+",***
1500000US060855114003,Block Group 3; Census Tract 5114; Santa Clara County; California,206250,116372
1500000US060855114004,Block Group 4; Census Tract 5114; Santa Clara County; California,"250,000+",***
1500000US060855115011,Block Group 1; Census Tract 5115.01; Santa Clara County; California,"250,000+",***
1500000US060855115012,Block Group 2; Census Tract 5115.01; Santa Clara County; California,116656,30689
1500000US060855115013,Block Group 3; Census Tract 5115.01; Santa Clara County; California,197941,63700
1500000US060855115021,Block Group 1; Census Tract 5115.02; Santa Clara County; California,"250,000+",***
1500000US060855115022,Block Group 2; Census Tract 5115.02; Santa Clara County; California,"250,000+",***
1500000US060855116081,Block Group 1; Census Tract 5116.08; Santa Clara County; California,43611,38039
1500000US060855116082,Block Group 2; Census Tract 5116.08; Santa Clara County; California,48281,7062
1500000US060855116091,Block Group 1; Census Tract 5116.09; Santa Clara County; California,144575,23367
1500000US060855117011,Block Group 1; Census Tract 5117.01; Santa Clara County; California,247563,35889
1500000US060855117012,Block Group 2; Census Tract 5117.01; Santa Clara County; California,223409,97952
1500000US060855117013,Block Group 3; Census Tract 5117.01; Santa Clara County; California,"250,000+",***
