STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEO_ID,NAME,B19013_001E,B19013_001M,Field5
6,85,509102,2,60855091022,1500000US060855091022,Block Group 2,G5030,S,288918,0,37.391275,-122.043120,0.025498986,2.93972E-05,1500000US060855091022,Block Group 2; Census Tract 5091.02; Santa Clara County; California,198047,52668,
6,85,511702,2,60855117022,1500000US060855117022,Block Group 2,G5030,S,448169,0,37.347446,-122.089949,0.033414349,4.55746E-05,1500000US060855117022,Block Group 2; Census Tract 5117.02; Santa Clara County; California,"250,000+",***,
6,85,512022,2,60855120222,1500000US060855120222,Block Group 2,G5030,S,459437,0,37.253985,-121.808113,0.029541012,4.66634E-05,1500000US060855120222,Block Group 2; Census Tract 5120.22; Santa Clara County; California,81964,8405,
6,85,509106,1,60855091061,1500000US060855091061,Block Group 1,G5030,S,395885,0,37.382145,-122.049379,0.026313386,4.0276E-05,1500000US060855091061,Block Group 1; Census Tract 5091.06; Santa Clara County; California,150729,64505,
6,85,509106,2,60855091062,1500000US060855091062,Block Group 2,G5030,S,276460,0,37.378103,-122.050612,0.023111761,2.81248E-05,1500000US060855091062,Block Group 2; Census Tract 5091.06; Santa Clara County; California,189226,124423,
6,85,509107,2,60855091072,1500000US060855091072,Block Group 2,G5030,S,130860,0,37.376716,-122.058165,0.014902214,1.33124E-05,1500000US060855091072,Block Group 2; Census Tract 5091.07; Santa Clara County; California,208177,105107,
6,85,509108,2,60855091082,1500000US060855091082,Block Group 2,G5030,S,215748,0,37.400697,-122.067113,0.019880799,2.19547E-05,1500000US060855091082,Block Group 2; Census Tract 5091.08; Santa Clara County; California,193143,50758,
6,85,509108,1,60855091081,1500000US060855091081,Block Group 1,G5030,S,367809,0,37.405109,-122.066378,0.028507269,3.74312E-05,1500000US060855091081,Block Group 1; Census Tract 5091.08; Santa Clara County; California,122083,103705,
6,85,512053,2,60855120532,1500000US060855120532,Block Group 2,G5030,S,422472,0,37.242417,-121.853480,0.026748288,4.29025E-05,1500000US060855120532,Block Group 2; Census Tract 5120.53; Santa Clara County; California,158988,54224,
6,85,512052,1,60855120521,1500000US060855120521,Block Group 1,G5030,S,509398,64209,37.247954,-121.872847,0.034212112,5.82538E-05,1500000US060855120521,Block Group 1; Census Tract 5120.52; Santa Clara County; California,108854,38372,
6,85,509108,3,60855091083,1500000US060855091083,Block Group 3,G5030,S,193923,0,37.404244,-122.059851,0.018398059,1.97349E-05,1500000US060855091083,Block Group 3; Census Tract 5091.08; Santa Clara County; California,228625,91438,
6,85,509109,1,60855091091,1500000US060855091091,Block Group 1,G5030,S,1222865,0,37.390636,-122.055685,0.050082498,0.000124424,1500000US060855091091,Block Group 1; Census Tract 5091.09; Santa Clara County; California,"250,000+",***,
6,85,509201,1,60855092011,1500000US060855092011,Block Group 1,G5030,S,381794,0,37.395434,-122.074765,0.035680822,3.8849E-05,1500000US060855092011,Block Group 1; Census Tract 5092.01; Santa Clara County; California,186667,46889,
6,85,509201,2,60855092012,1500000US060855092012,Block Group 2,G5030,S,323460,0,37.401168,-122.077064,0.025837466,3.29158E-05,1500000US060855092012,Block Group 2; Census Tract 5092.01; Santa Clara County; California,159375,141644,
6,85,509201,3,60855092013,1500000US060855092013,Block Group 3,G5030,S,220017,0,37.397649,-122.072093,0.020288353,2.23882E-05,1500000US060855092013,Block Group 3; Census Tract 5092.01; Santa Clara County; California,164393,42807,
6,85,510400,1,60855104001,1500000US060855104001,Block Group 1,G5030,S,703755,0,37.395701,-122.109018,0.038426068,7.16106E-05,1500000US060855104001,Block Group 1; Census Tract 5104; Santa Clara County; California,"250,000+",***,
6,85,510400,2,60855104002,1500000US060855104002,Block Group 2,G5030,S,342353,0,37.390832,-122.108954,0.032047049,3.48337E-05,1500000US060855104002,Block Group 2; Census Tract 5104; Santa Clara County; California,205833,145257,
6,85,510400,3,60855104003,1500000US060855104003,Block Group 3,G5030,S,666262,0,37.386928,-122.105475,0.045938786,6.77876E-05,1500000US060855104003,Block Group 3; Census Tract 5104; Santa Clara County; California,"250,000+",***,
6,85,510500,1,60855105001,1500000US060855105001,Block Group 1,G5030,S,438437,0,37.399945,-122.117820,0.026705341,4.46157E-05,1500000US060855105001,Block Group 1; Census Tract 5105; Santa Clara County; California,"250,000+",***,
6,85,511916,2,60855119162,1500000US060855119162,Block Group 2,G5030,S,1085626,76460,37.235209,-121.896643,0.056342784,0.000117999,1500000US060855119162,Block Group 2; Census Tract 5119.16; Santa Clara County; California,228854,51114,
6,85,511915,1,60855119151,1500000US060855119151,Block Group 1,G5030,S,368640,0,37.244081,-121.886390,0.027086009,3.74366E-05,1500000US060855119151,Block Group 1; Census Tract 5119.15; Santa Clara County; California,204219,78028,
6,85,512019,3,60855120193,1500000US060855120193,Block Group 3,G5030,S,444615,0,37.269371,-121.844015,0.028569517,4.5167E-05,1500000US060855120193,Block Group 3; Census Tract 5120.19; Santa Clara County; California,150417,103185,
6,85,512021,2,60855120212,1500000US060855120212,Block Group 2,G5030,S,534588,13966,37.264641,-121.825149,0.036692185,5.57219E-05,1500000US060855120212,Block Group 2; Census Tract 5120.21; Santa Clara County; California,144353,60221,
6,85,512021,3,60855120213,1500000US060855120213,Block Group 3,G5030,S,301672,0,37.260215,-121.825554,0.031876655,3.06423E-05,1500000US060855120213,Block Group 3; Census Tract 5120.21; Santa Clara County; California,138576,49082,
6,85,509201,4,60855092014,1500000US060855092014,Block Group 4,G5030,S,643938,0,37.405730,-122.073570,0.035867512,6.55322E-05,1500000US060855092014,Block Group 4; Census Tract 5092.01; Santa Clara County; California,150568,80656,
6,85,509202,1,60855092021,1500000US060855092021,Block Group 1,G5030,S,439358,0,37.400635,-122.084973,0.032633415,4.47095E-05,1500000US060855092021,Block Group 1; Census Tract 5092.02; Santa Clara County; California,153646,86785,
6,85,509202,2,60855092022,1500000US060855092022,Block Group 2,G5030,S,320616,0,37.404870,-122.082519,0.025338463,3.26281E-05,1500000US060855092022,Block Group 2; Census Tract 5092.02; Santa Clara County; California,163750,131707,
6,85,509202,3,60855092023,1500000US060855092023,Block Group 3,G5030,S,582051,0,37.410523,-122.082417,0.037218618,5.92379E-05,1500000US060855092023,Block Group 3; Census Tract 5092.02; Santa Clara County; California,235978,38569,
6,85,509202,4,60855092024,1500000US060855092024,Block Group 4,G5030,S,222077,0,37.405773,-122.087509,0.021132353,2.26003E-05,1500000US060855092024,Block Group 4; Census Tract 5092.02; Santa Clara County; California,224420,97284,
6,85,510600,2,60855106002,1500000US060855106002,Block Group 2,G5030,S,611379,0,37.412693,-122.131988,0.034708247,6.22246E-05,1500000US060855106002,Block Group 2; Census Tract 5106; Santa Clara County; California,149432,120545,
6,85,510600,1,60855106001,1500000US060855106001,Block Group 1,G5030,S,235960,0,37.414773,-122.136432,0.023191072,2.40162E-05,1500000US060855106001,Block Group 1; Census Tract 5106; Santa Clara County; California,188182,187682,
6,85,511916,1,60855119161,1500000US060855119161,Block Group 1,G5030,S,676614,0,37.240052,-121.897706,0.042756611,6.87086E-05,1500000US060855119161,Block Group 1; Census Tract 5119.16; Santa Clara County; California,116048,83675,
6,85,511905,1,60855119051,1500000US060855119051,Block Group 1,G5030,S,516187,0,37.217843,-121.861828,0.037830237,5.24026E-05,1500000US060855119051,Block Group 1; Census Tract 5119.05; Santa Clara County; California,"250,000+",***,
6,85,512023,1,60855120231,1500000US060855120231,Block Group 1,G5030,S,286748,0,37.256789,-121.827267,0.024386638,2.91251E-05,1500000US060855120231,Block Group 1; Census Tract 5120.23; Santa Clara County; California,139125,23086,
6,85,512023,2,60855120232,1500000US060855120232,Block Group 2,G5030,S,415765,0,37.255167,-121.820893,0.030187901,4.22285E-05,1500000US060855120232,Block Group 2; Census Tract 5120.23; Santa Clara County; California,97639,25795,
6,85,512023,3,60855120233,1500000US060855120233,Block Group 3,G5030,S,246543,0,37.252819,-121.826812,0.024210832,2.50402E-05,1500000US060855120233,Block Group 3; Census Tract 5120.23; Santa Clara County; California,94008,20088,
